eventDate,Lon,Lat
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T13:11:48,-123.3195948,37.80943913
2008-04-12T14:24:00,-123.3477089,37.89660651
2008-04-12T14:24:00,-123.3477089,37.89660651
2008-04-12T14:24:00,-123.3477089,37.89660651
2008-04-12T14:24:00,-123.3477089,37.89660651
2008-04-12T14:24:00,-123.3477089,37.89660651
2008-04-12T14:24:00,-123.3477089,37.89660651
2008-04-12T15:41:00,-123.3758884,37.98376723
2008-04-12T15:41:00,-123.3758884,37.98376723
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T17:13:00,-123.4041338,38.0709207
2008-04-12T18:52:00,-123.4324451,38.15806794
2008-04-12T18:52:00,-123.4324451,38.15806794
2008-04-12T18:52:00,-123.4324451,38.15806794
2008-04-12T18:52:00,-123.4324451,38.15806794
2008-04-12T18:52:00,-123.4324451,38.15806794
2008-04-12T21:24:00,-123.5716081,38.22281937
2008-04-12T21:24:00,-123.5716081,38.22281937
2008-04-12T22:37:00,-123.54311,38.13570412
2008-04-12T22:37:00,-123.54311,38.13570412
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T00:10:00,-123.5146784,38.04858282
2008-04-13T01:38:00,-123.4863128,37.96145506
2008-04-13T01:38:00,-123.4863128,37.96145506
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T03:13:00,-123.4580132,37.87432049
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
2008-04-13T04:30:00,-123.4297793,37.78717915
